Datums;ĀI kods;ĀI nosaukums;Kopā;Jauni;Pamata diagnoze;Blakus diagnoze;Smaga slimības gaita;t.sk. Invazīva MPV;Vidēja slimības gaita;Miruši;Izrakstīti;Pārvesti;t.sk. uz augstāka līmeņa;t.sk. uz zemāka līmeņa;t.sk. uz tāda paša līmeņa
2022-05-03T00:00:00;010020302-01;Rīgas 2. slimnīca;5;0;0;5;0;0;0;0;0;0;0;0;0
2022-05-03T00:00:00;010021301-01;Rīgas Dzemdību nams;0;0;;0;;;;;0;;;;
2022-05-03T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-03T00:00:00;801600003-01;Siguldas slimnīca;0;0;0;0;0;0;0;0;0;0;;;
2022-05-03T00:00:00;090012101-01;Slimnīca "Ģintermuiža";1;;;1;;;;;;;;;
2022-05-03T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;1;1;;1;;;;;;;;;
2022-05-03T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;1;1;0;1;0;0;0;0;1;0;0;0;0
2022-05-03T00:00:00;900200046-01;Tukuma slimnīca;9;;9;0;2;;7;;1;;;;
2022-05-03T00:00:00;250000092-01;Vidzemes slimnīca;8;1;7;1;;;7;;1;;;;
2022-05-03T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;4;0;3;1;0;0;3;0;0;0;0;0;0
2022-05-04T00:00:00;320200001-01;Aizkraukles slimnīca;1;0;0;1;0;0;0;0;0;0;0;0;0
2022-05-04T00:00:00;360200027-01;Alūksnes slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-04T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;3;2;3;;0;;3;;1;;;;
2022-05-04T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;7;0;0;7;0;0;0;0;1;0;0;0;0
2022-05-04T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-04T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;6;2;4;2;0;0;4;0;1;0;0;0;0
2022-05-04T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;5;2;1;4;0;0;1;1;3;0;0;0;0
2022-05-04T00:00:00;600200001-01;Krāslavas slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-04T00:00:00;620200038-01;Kuldīgas slimnīca;0;0;0;0;;;;;;;;;
2022-05-04T00:00:00;170020401-01;Liepājas reģionālā slimnīca;1;0;0;1;0;0;0;0;5;0;0;0;0
2022-05-04T00:00:00;660200027-01;Limbažu slimnīca;1;0;0;1;0;0;0;;0;0;0;0;0
2022-05-04T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-04T00:00:00;700200041-01;Madonas slimnīca;0;;0;0;;0;;0;;;;;
2022-05-04T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;36;5;8;28;5;0;3;0;4;0;0;0;0
2022-05-04T00:00:00;170010601-01;Piejūras slimnīca;0;0;0;0;0;0;0;0;0;0;0;;
2022-05-04T00:00:00;010000234-91;RAKUS kopā;102;4;24;78;2;;22;;7;;;;
2022-05-04T00:00:00;210020301-01;Rēzeknes slimnīca;19;3;13;6;1;1;12;0;2;0;0;0;0
2022-05-04T00:00:00;010020302-01;Rīgas 2. slimnīca;6;1;0;6;0;0;0;0;0;0;0;0;0
2022-05-04T00:00:00;010021301-01;Rīgas Dzemdību nams;2;2;;2;;;;;0;;;;
2022-05-04T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;1;1;0;1;0;0;0;0;0;0;0;0;0
2022-05-04T00:00:00;090012101-01;Slimnīca "Ģintermuiža";1;;;1;;;;;;;;;
2022-05-04T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;1;1;;1;;;;;;;;;
2022-05-04T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;0;0;0;0;0;0;0;0;1;0;0;0;0
2022-05-04T00:00:00;900200046-01;Tukuma slimnīca;6;;6;0;1;;5;1;2;;;;
2022-05-04T00:00:00;250000092-01;Vidzemes slimnīca;7;2;6;1;;;6;;2;1;;1;
2022-05-04T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;4;0;3;1;0;0;3;0;0;0;0;0;0
2022-05-05T00:00:00;320200001-01;Aizkraukles slimnīca;1;0;0;1;0;0;0;0;0;0;0;0;0
2022-05-05T00:00:00;360200027-01;Alūksnes slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-05T00:00:00;400200024-01;Bauskas slimnīca;0;0;0;0;0;0;0;0;0;0;0;;0
2022-05-05T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;6;3;6;;0;;6;;0;;;;
2022-05-05T00:00:00;661400011-01;Bērnu psihoneiroloģiskā slimnīca "Ainaži";0;0;0;0;0;0;0;0;0;0;0;0;
2022-05-05T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;7;0;0;7;0;0;0;0;0;0;0;0;0
2022-05-05T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;26;2;11;15;;;11;;1;;;;
2022-05-05T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-05T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;7;1;4;3;0;0;4;0;0;0;0;0;0
2022-05-05T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;5;0;1;4;0;0;1;0;0;0;0;0;0
2022-05-05T00:00:00;600200001-01;Krāslavas slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-05T00:00:00;620200038-01;Kuldīgas slimnīca;0;0;0;0;;;;;;;;;
2022-05-05T00:00:00;170020401-01;Liepājas reģionālā slimnīca;1;0;0;1;0;0;0;0;0;0;0;0;0
2022-05-05T00:00:00;660200027-01;Limbažu slimnīca;0;0;0;0;0;0;0;;0;0;0;0;0
2022-05-05T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-05T00:00:00;700200041-01;Madonas slimnīca;0;;0;0;;0;;0;;;;;
2022-05-05T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;41;6;10;31;6;1;4;1;0;0;0;0;0
2022-05-05T00:00:00;170010601-01;Piejūras slimnīca;0;0;0;0;0;0;0;0;0;0;0;;
2022-05-05T00:00:00;760200002-01;Preiļu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-05T00:00:00;010000234-91;RAKUS kopā;101;3;24;77;2;;22;1;2;1;;1;
2022-05-05T00:00:00;210020301-01;Rēzeknes slimnīca;23;5;13;10;0;0;13;0;1;0;0;0;0
2022-05-05T00:00:00;010020302-01;Rīgas 2. slimnīca;10;4;0;10;0;0;0;0;0;0;0;0;0
2022-05-05T00:00:00;010021301-01;Rīgas Dzemdību nams;2;0;;2;;;;;0;;;;
2022-05-05T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;3;2;0;3;0;0;0;0;0;0;0;0;0
2022-05-05T00:00:00;801600003-01;Siguldas slimnīca;0;0;0;0;0;0;0;0;0;0;;;
2022-05-05T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;0;0;;0;;;;;;;;;
2022-05-05T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-05T00:00:00;900200046-01;Tukuma slimnīca;7;1;7;0;1;;6;;;;;;
2022-05-05T00:00:00;250000092-01;Vidzemes slimnīca;8;1;7;1;;;7;;;;;;
2022-05-05T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;4;1;2;2;0;0;2;0;1;0;0;0;0
2022-05-06T00:00:00;320200001-01;Aizkraukles slimnīca;1;0;0;1;0;0;0;0;0;0;0;0;0
2022-05-06T00:00:00;360200027-01;Alūksnes slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-06T00:00:00;400200024-01;Bauskas slimnīca;0;0;0;0;0;0;0;0;0;0;0;;0
2022-05-06T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;3;0;3;;0;;3;;3;;;;
2022-05-06T00:00:00;661400011-01;Bērnu psihoneiroloģiskā slimnīca "Ainaži";0;0;0;0;0;0;0;0;0;0;0;0;
2022-05-06T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;7;0;0;7;0;0;0;0;0;0;0;0;0
2022-05-06T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;26;4;10;16;;;10;;4;;;;
2022-05-06T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-06T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;6;0;3;3;0;0;3;0;1;0;0;0;0
2022-05-06T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;5;2;0;5;0;0;0;0;2;0;0;0;0
2022-05-06T00:00:00;600200001-01;Krāslavas slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-06T00:00:00;620200038-01;Kuldīgas slimnīca;1;1;1;0;;;1;;;;;;
2022-05-06T00:00:00;170020401-01;Liepājas reģionālā slimnīca;2;1;0;2;0;0;0;0;0;0;0;0;0
2022-05-06T00:00:00;660200027-01;Limbažu slimnīca;0;0;0;0;0;0;0;;0;0;0;0;0
2022-05-06T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-06T00:00:00;700200041-01;Madonas slimnīca;0;;0;0;;0;;0;;;;;
2022-05-06T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;36;1;9;27;6;1;3;0;5;1;0;1;0
2022-05-06T00:00:00;170010601-01;Piejūras slimnīca;0;0;0;0;0;0;0;0;0;0;0;;
2022-05-06T00:00:00;760200002-01;Preiļu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-06T00:00:00;010000234-91;RAKUS kopā;91;1;20;71;2;;18;2;8;1;;1;
2022-05-06T00:00:00;210020301-01;Rēzeknes slimnīca;23;3;13;10;0;0;13;0;3;0;0;0;0
2022-05-06T00:00:00;010020302-01;Rīgas 2. slimnīca;10;0;0;10;0;0;0;0;0;0;0;0;0
2022-05-06T00:00:00;010021301-01;Rīgas Dzemdību nams;3;1;;3;;;;;0;;;;
2022-05-06T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;4;2;0;4;0;0;0;0;1;0;0;0;0
2022-05-06T00:00:00;801400002-01;Saulkrastu veselības un sociālās aprūpes centrs;0;0;0;0;0;0;0;;;;;;
2022-05-06T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;0;0;;0;;;;;;;;;
2022-05-06T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-06T00:00:00;900200046-01;Tukuma slimnīca;5;;5;0;1;;4;2;;;;;
2022-05-06T00:00:00;250000092-01;Vidzemes slimnīca;10;3;8;2;;;8;;1;;;;
2022-05-06T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;6;2;3;3;0;0;3;0;0;0;0;0;0
2022-05-07T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;1;0;0;0;0
2022-05-07T00:00:00;360200027-01;Alūksnes slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-07T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;2;0;2;;0;;2;;1;;;;
2022-05-07T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;7;0;0;7;0;0;0;0;0;0;0;0;0
2022-05-07T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-07T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;7;2;3;4;0;0;3;0;1;0;0;0;0
2022-05-07T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;2;0;0;2;0;0;0;0;3;0;0;0;0
2022-05-07T00:00:00;600200001-01;Krāslavas slimnīca;1;1;0;1;0;0;0;0;0;0;0;0;0
2022-05-07T00:00:00;620200038-01;Kuldīgas slimnīca;1;;1;0;;;1;;;;;;
2022-05-07T00:00:00;170020401-01;Liepājas reģionālā slimnīca;2;0;0;2;0;0;0;0;0;0;0;0;0
2022-05-07T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-07T00:00:00;700200041-01;Madonas slimnīca;0;;0;0;;0;;0;;;;;
2022-05-07T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;41;6;9;32;6;1;3;1;0;0;0;0;0
2022-05-07T00:00:00;170010601-01;Piejūras slimnīca;0;0;0;0;0;0;0;0;0;0;0;;
2022-05-07T00:00:00;010000234-91;RAKUS kopā;82;3;15;67;2;;13;;10;2;;1;1
2022-05-07T00:00:00;210020301-01;Rēzeknes slimnīca;18;2;10;8;0;0;10;0;7;0;0;0;0
2022-05-07T00:00:00;010020302-01;Rīgas 2. slimnīca;7;0;0;7;0;0;0;0;3;0;0;0;0
2022-05-07T00:00:00;010021301-01;Rīgas Dzemdību nams;3;0;;3;;;;;0;;;;
2022-05-07T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;4;0;0;4;0;0;0;0;1;0;0;0;0
2022-05-07T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;0;0;;0;;;;;;;;;
2022-05-07T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-07T00:00:00;900200046-01;Tukuma slimnīca;2;;2;0;1;;1;;3;;;;
2022-05-07T00:00:00;250000092-01;Vidzemes slimnīca;8;1;7;1;;;7;1;2;;;;
2022-05-07T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;7;3;3;4;0;0;3;0;2;0;0;0;0
2022-05-08T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-08T00:00:00;360200027-01;Alūksnes slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-08T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;3;1;3;;0;;3;;0;;;;
2022-05-08T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;7;0;0;7;0;0;0;0;0;0;0;0;0
2022-05-08T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-08T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;7;0;3;4;0;0;3;0;0;0;0;0;0
2022-05-08T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;3;1;1;2;0;0;1;0;0;0;0;0;0
2022-05-08T00:00:00;600200001-01;Krāslavas slimnīca;1;0;0;1;0;0;0;0;0;0;0;0;0
2022-05-08T00:00:00;620200038-01;Kuldīgas slimnīca;1;;1;0;;;1;;;;;;
2022-05-08T00:00:00;170020401-01;Liepājas reģionālā slimnīca;3;2;0;3;0;0;0;0;1;0;0;0;0
2022-05-08T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-08T00:00:00;700200041-01;Madonas slimnīca;0;;0;0;;0;;0;;;;;
2022-05-08T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;40;0;9;31;6;1;3;1;0;0;0;0;0
2022-05-08T00:00:00;170010601-01;Piejūras slimnīca;0;0;0;0;0;0;0;0;0;0;0;;
2022-05-08T00:00:00;010000234-91;RAKUS kopā;87;6;15;72;2;;13;;1;;;;
2022-05-08T00:00:00;210020301-01;Rēzeknes slimnīca;20;2;11;9;0;0;11;0;0;0;0;0;0
2022-05-08T00:00:00;010020302-01;Rīgas 2. slimnīca;7;0;0;7;0;0;0;0;0;0;0;0;0
2022-05-08T00:00:00;010021301-01;Rīgas Dzemdību nams;3;0;;3;;;;;0;;;;
2022-05-08T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;5;1;0;5;0;0;0;0;0;0;0;0;0
2022-05-08T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;0;0;;0;;;;;;;;;
2022-05-08T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-08T00:00:00;900200046-01;Tukuma slimnīca;2;;2;0;1;;1;;;;;;
2022-05-08T00:00:00;250000092-01;Vidzemes slimnīca;8;;7;1;;;7;;;;;;
2022-05-08T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;7;0;3;4;0;0;3;0;0;0;0;0;0
2022-05-09T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-09T00:00:00;360200027-01;Alūksnes slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-09T00:00:00;400200024-01;Bauskas slimnīca;0;0;0;0;0;0;0;0;0;0;0;;0
2022-05-09T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;2;0;2;;;;2;;1;;;;
2022-05-09T00:00:00;661400011-01;Bērnu psihoneiroloģiskā slimnīca "Ainaži";0;0;0;0;0;0;0;0;0;0;0;0;
2022-05-09T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;7;0;0;7;0;0;0;0;0;0;0;0;0
2022-05-09T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;27;4;9;18;;;9;;1;;;;
2022-05-09T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-09T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;7;0;3;4;0;0;3;0;0;0;0;0;0
2022-05-09T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;6;3;1;5;0;0;1;0;0;0;0;0;0
2022-05-09T00:00:00;600200001-01;Krāslavas slimnīca;0;0;0;0;0;0;0;0;1;0;0;0;0
2022-05-09T00:00:00;620200038-01;Kuldīgas slimnīca;1;;1;0;;;1;;;;;;
2022-05-09T00:00:00;170020401-01;Liepājas reģionālā slimnīca;4;1;1;3;0;0;1;0;0;0;0;0;0
2022-05-09T00:00:00;660200027-01;Limbažu slimnīca;1;0;0;1;0;0;0;;0;0;0;0;0
2022-05-09T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-09T00:00:00;700200041-01;Madonas slimnīca;0;;0;0;;0;;0;;;;;
2022-05-09T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;41;2;10;31;8;1;2;0;1;0;0;0;0
2022-05-09T00:00:00;170010601-01;Piejūras slimnīca;0;0;0;0;0;0;0;0;0;0;0;;
2022-05-09T00:00:00;760200002-01;Preiļu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-09T00:00:00;010000234-91;RAKUS kopā;90;3;15;75;1;;14;;;;;;
2022-05-09T00:00:00;210020301-01;Rēzeknes slimnīca;24;5;12;12;0;0;12;1;0;0;0;0;0
2022-05-09T00:00:00;010020302-01;Rīgas 2. slimnīca;7;0;0;7;0;0;0;0;0;0;0;0;0
2022-05-09T00:00:00;010021301-01;Rīgas Dzemdību nams;1;0;;1;;;;;2;;;;
2022-05-09T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;6;1;0;6;0;0;0;0;0;0;0;0;0
2022-05-09T00:00:00;090012101-01;Slimnīca "Ģintermuiža";1;;;1;;;;;;;;;
2022-05-09T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-09T00:00:00;900200046-01;Tukuma slimnīca;1;;1;0;;;1;1;;;;;
2022-05-09T00:00:00;250000092-01;Vidzemes slimnīca;10;3;7;3;;;7;;1;;;;
2022-05-09T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;5;1;3;2;0;0;3;0;3;0;0;0;0
2022-05-10T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-10T00:00:00;360200027-01;Alūksnes slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-10T00:00:00;400200024-01;Bauskas slimnīca;0;0;0;0;0;0;0;0;0;0;0;;0
2022-05-10T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;2;1;2;;;;2;;1;;;;
2022-05-10T00:00:00;661400011-01;Bērnu psihoneiroloģiskā slimnīca "Ainaži";0;0;0;0;0;0;0;0;0;0;0;0;
2022-05-10T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;6;0;0;6;0;0;0;0;1;0;0;0;0
2022-05-10T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;26;3;15;11;;;15;1;3;;;;
2022-05-10T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-10T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;5;0;2;3;0;0;2;0;2;0;0;0;0
2022-05-10T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;5;0;1;4;0;0;1;0;1;0;0;0;0
2022-05-10T00:00:00;600200001-01;Krāslavas slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-10T00:00:00;620200038-01;Kuldīgas slimnīca;0;;0;0;;;0;;1;;;;
2022-05-10T00:00:00;170020401-01;Liepājas reģionālā slimnīca;6;3;4;2;0;0;4;0;1;0;0;0;0
2022-05-10T00:00:00;660200027-01;Limbažu slimnīca;1;0;0;1;0;0;0;;0;0;0;0;0
2022-05-10T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-10T00:00:00;700200041-01;Madonas slimnīca;0;;0;0;;0;;0;;;;;
2022-05-10T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;39;3;8;31;7;0;1;1;4;0;0;0;0
2022-05-10T00:00:00;170010601-01;Piejūras slimnīca;0;0;0;0;0;0;0;0;0;0;0;;
2022-05-10T00:00:00;760200002-01;Preiļu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-10T00:00:00;010000234-91;RAKUS kopā;86;7;13;73;1;;12;;10;1;;1;
2022-05-10T00:00:00;210020301-01;Rēzeknes slimnīca;17;0;7;10;0;0;7;1;6;0;0;0;0
2022-05-10T00:00:00;010020302-01;Rīgas 2. slimnīca;6;0;0;6;0;0;0;0;1;0;0;0;0
2022-05-10T00:00:00;010021301-01;Rīgas Dzemdību nams;0;0;;0;;;;;1;;;;
2022-05-10T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;5;1;0;5;0;0;0;0;2;0;0;0;0
2022-05-10T00:00:00;090012101-01;Slimnīca "Ģintermuiža";1;;;1;;;;;;;;;
2022-05-10T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-10T00:00:00;900200046-01;Tukuma slimnīca;;;;0;;;;;1;;;;
2022-05-10T00:00:00;250000092-01;Vidzemes slimnīca;7;3;3;4;;;3;;6;;;;
2022-05-10T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;5;0;3;2;0;0;3;0;0;0;0;0;0
2022-05-11T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-11T00:00:00;360200027-01;Alūksnes slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-11T00:00:00;400200024-01;Bauskas slimnīca;0;0;0;0;0;0;0;0;0;0;0;;0
2022-05-11T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;2;0;2;;;;2;;0;;;;
2022-05-11T00:00:00;661400011-01;Bērnu psihoneiroloģiskā slimnīca "Ainaži";0;0;0;0;0;0;0;0;0;0;0;0;
2022-05-11T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;0;0;0;0;0;0;0;0;6;0;0;0;0
2022-05-11T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-11T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;4;1;1;3;0;0;1;0;2;0;0;0;0
2022-05-11T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;4;0;1;3;0;0;1;0;1;0;0;0;0
2022-05-11T00:00:00;600200001-01;Krāslavas slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-11T00:00:00;620200038-01;Kuldīgas slimnīca;0;;0;0;;;0;;1;;;;
2022-05-11T00:00:00;170020401-01;Liepājas reģionālā slimnīca;7;2;5;2;0;0;5;0;1;0;0;0;0
2022-05-11T00:00:00;660200027-01;Limbažu slimnīca;2;1;0;2;0;0;0;;0;0;0;0;0
2022-05-11T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-11T00:00:00;700200041-01;Madonas slimnīca;0;;0;0;;0;;0;;;;;
2022-05-11T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;35;5;6;29;5;0;1;1;8;0;0;0;0
2022-05-11T00:00:00;170010601-01;Piejūras slimnīca;0;0;0;0;0;0;0;0;0;0;0;;
2022-05-11T00:00:00;760200002-01;Preiļu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-11T00:00:00;010000234-91;RAKUS kopā;83;7;12;71;2;;10;1;8;1;;1;
2022-05-11T00:00:00;210020301-01;Rēzeknes slimnīca;16;1;7;9;0;0;7;0;2;0;0;0;0
2022-05-11T00:00:00;010020302-01;Rīgas 2. slimnīca;6;0;0;6;0;0;0;0;0;0;0;0;0
2022-05-11T00:00:00;010021301-01;Rīgas Dzemdību nams;0;0;;0;;;;;0;;;;
2022-05-11T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;5;0;0;5;0;0;0;0;0;0;0;0;0
2022-05-11T00:00:00;801600003-01;Siguldas slimnīca;0;0;0;0;0;0;0;0;0;0;;;
2022-05-11T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-11T00:00:00;900200046-01;Tukuma slimnīca;;;;0;;;;;;;;;
2022-05-11T00:00:00;250000092-01;Vidzemes slimnīca;10;3;4;6;;;4;;;;;;
2022-05-11T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;5;0;3;2;0;0;3;0;0;0;0;0;0
2022-05-12T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-12T00:00:00;360200027-01;Alūksnes slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-05-12T00:00:00;400200024-01;Bauskas slimnīca;0;0;0;0;0;0;0;0;0;0;0;;0
2022-05-12T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;4;2;4;;;;4;;0;;;;
2022-05-12T00:00:00;661400011-01;Bērnu psihoneiroloģiskā slimnīca "Ainaži";0;0;0;0;0;0;0;0;0;0;0;0;
2022-05-12T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
